Entity,Code,Day,p_proj_all_ages
Guadeloupe,GLP,2021-11-07,-4.02
Guadeloupe,GLP,2021-11-14,-13.64
Guadeloupe,GLP,2021-11-21,8.96
Guadeloupe,GLP,2021-11-28,0.96
Guadeloupe,GLP,2021-12-05,-16.67
Guadeloupe,GLP,2021-12-12,-0.6
Guadeloupe,GLP,2021-12-19,-21.05
Guadeloupe,GLP,2021-12-26,5.65
Guadeloupe,GLP,2022-01-02,-12.33
Guadeloupe,GLP,2022-01-09,-11.36
Guadeloupe,GLP,2022-01-16,26.09
Guadeloupe,GLP,2022-01-23,17.57
Guadeloupe,GLP,2022-01-30,58.68
Guadeloupe,GLP,2022-02-06,55.26
Guadeloupe,GLP,2022-02-13,20.27
Guadeloupe,GLP,2022-02-20,23.96
Guadeloupe,GLP,2022-02-27,17.26
Guadeloupe,GLP,2022-03-06,-5.13
Guadeloupe,GLP,2022-03-13,-11.85
Guatemala,GTM,2020-01-05,6.31
Guatemala,GTM,2020-01-12,-0.65
Guatemala,GTM,2020-01-19,0.04
Guatemala,GTM,2020-01-26,0.13
Guatemala,GTM,2020-02-02,3.19
Guatemala,GTM,2020-02-09,0.08
Guatemala,GTM,2020-02-16,-2.79
Guatemala,GTM,2020-02-23,-6.56
Guatemala,GTM,2020-03-01,-1.19
Guatemala,GTM,2020-03-08,-2.82
Guatemala,GTM,2020-03-15,-9.02
Guatemala,GTM,2020-03-22,-14.79
Guatemala,GTM,2020-03-29,-20.17
Guatemala,GTM,2020-04-05,-20.96
Guatemala,GTM,2020-04-12,-22.74
Guatemala,GTM,2020-04-19,-20.66
Guatemala,GTM,2020-04-26,-18.11
Guatemala,GTM,2020-05-03,-18.48
Guatemala,GTM,2020-05-10,-15.28
Guatemala,GTM,2020-05-17,-14.82
Guatemala,GTM,2020-05-24,-8.78
Guatemala,GTM,2020-05-31,-0.43
Guatemala,GTM,2020-06-07,12.61
Guatemala,GTM,2020-06-14,19.91
Guatemala,GTM,2020-06-21,25.98
Guatemala,GTM,2020-06-28,41.22
Guatemala,GTM,2020-07-05,56.17
Guatemala,GTM,2020-07-12,78.49
Guatemala,GTM,2020-07-19,67.62
Guatemala,GTM,2020-07-26,62.34
Guatemala,GTM,2020-08-02,61.01
Guatemala,GTM,2020-08-09,44.28
Guatemala,GTM,2020-08-16,40.41
Guatemala,GTM,2020-08-23,30.99
Guatemala,GTM,2020-08-30,35.78
Guatemala,GTM,2020-09-06,25.88
Guatemala,GTM,2020-09-13,21.14
Guatemala,GTM,2020-09-20,18.68
Guatemala,GTM,2020-09-27,18.44
Guatemala,GTM,2020-10-04,8.2
Guatemala,GTM,2020-10-11,17.29
Guatemala,GTM,2020-10-18,12.49
Guatemala,GTM,2020-10-25,11.39
Guatemala,GTM,2020-11-01,14.35
Guatemala,GTM,2020-11-08,16.62
Guatemala,GTM,2020-11-15,15.24
Guatemala,GTM,2020-11-22,18.62
Guatemala,GTM,2020-11-29,19.75
Guatemala,GTM,2020-12-06,12.74
Guatemala,GTM,2020-12-13,15.89
Guatemala,GTM,2020-12-20,15.42
Guatemala,GTM,2020-12-27,12
Guatemala,GTM,2021-01-03,20.73
Guatemala,GTM,2021-01-10,13.88
Guatemala,GTM,2021-01-17,13.64
Guatemala,GTM,2021-01-24,12.93
Guatemala,GTM,2021-01-31,13.48
Guatemala,GTM,2021-02-07,13.21
Guatemala,GTM,2021-02-14,9.95
Guatemala,GTM,2021-02-21,3.63
Guatemala,GTM,2021-02-28,6.64
Guatemala,GTM,2021-03-07,13.09
Guatemala,GTM,2021-03-14,7.45
Guatemala,GTM,2021-03-21,9.38
Guatemala,GTM,2021-03-28,19.16
Guatemala,GTM,2021-04-04,16.76
Guatemala,GTM,2021-04-11,23.59
Guatemala,GTM,2021-04-18,34.69
Guatemala,GTM,2021-04-25,30.88
Guatemala,GTM,2021-05-02,26.08
Guatemala,GTM,2021-05-09,27.2
Guatemala,GTM,2021-05-16,27.3
Guatemala,GTM,2021-05-23,28.25
Guatemala,GTM,2021-05-30,27.52
Guatemala,GTM,2021-06-06,37.69
Guatemala,GTM,2021-06-13,30.05
Guatemala,GTM,2021-06-20,31.27
Guatemala,GTM,2021-06-27,28.71
Guatemala,GTM,2021-07-04,39.9
Guatemala,GTM,2021-07-11,44.89
Guatemala,GTM,2021-07-18,51.2
Guatemala,GTM,2021-07-25,59.25
Guatemala,GTM,2021-08-01,61.84
Guatemala,GTM,2021-08-08,74.61
Guatemala,GTM,2021-08-15,77.97
Guatemala,GTM,2021-08-22,107.64
Guatemala,GTM,2021-08-29,116.19
Guatemala,GTM,2021-09-05,132.33
Guatemala,GTM,2021-09-12,136.42
Guatemala,GTM,2021-09-19,126.03
Guatemala,GTM,2021-09-26,94.82
Guatemala,GTM,2021-10-03,81.2
Guatemala,GTM,2021-10-10,55.88
Guatemala,GTM,2021-10-17,44.77
Guatemala,GTM,2021-10-24,28.31
Guatemala,GTM,2021-10-31,21.54
Guatemala,GTM,2021-11-07,19.26
Guatemala,GTM,2021-11-14,11.03
Guatemala,GTM,2021-11-21,11.03
Guatemala,GTM,2021-11-28,6.44
Guatemala,GTM,2021-12-05,13.27
Guatemala,GTM,2021-12-12,8.02
Guatemala,GTM,2021-12-19,8.81
Guatemala,GTM,2021-12-26,10.04
Hong Kong,HKG,2020-01-31,0.98
Hong Kong,HKG,2020-02-29,7.08
Hong Kong,HKG,2020-03-31,-6.16
Hong Kong,HKG,2020-04-30,-3.88
Hong Kong,HKG,2020-05-31,1.53
Hong Kong,HKG,2020-06-30,-2.03
Hong Kong,HKG,2020-07-31,4.01
Hong Kong,HKG,2020-08-31,8.36
Hong Kong,HKG,2020-09-30,5.39
Hong Kong,HKG,2020-10-31,6.67
Hong Kong,HKG,2020-11-30,8.25
Hong Kong,HKG,2020-12-31,9.08
Hong Kong,HKG,2021-01-31,15.91
Hong Kong,HKG,2021-02-28,-4.81
Hong Kong,HKG,2021-03-31,-5.9
Hong Kong,HKG,2021-04-30,2.53
Hong Kong,HKG,2021-05-31,2.77
Hong Kong,HKG,2021-06-30,-10.99
Hong Kong,HKG,2021-07-31,2.27
Hong Kong,HKG,2021-08-31,4.45
Hong Kong,HKG,2021-09-30,3.68
Hong Kong,HKG,2021-10-31,7.98
Hong Kong,HKG,2021-11-30,12.16
Hungary,HUN,2020-01-05,-9.47
Hungary,HUN,2020-01-12,-11.41
Hungary,HUN,2020-01-19,-11.64
Hungary,HUN,2020-01-26,-9.72
Hungary,HUN,2020-02-02,-8.31
Hungary,HUN,2020-02-09,-14.05
Hungary,HUN,2020-02-16,-7.78
Hungary,HUN,2020-02-23,-12.54
Hungary,HUN,2020-03-01,-3.89
Hungary,HUN,2020-03-08,-7.32
Hungary,HUN,2020-03-15,-4.83
Hungary,HUN,2020-03-22,6.3
Hungary,HUN,2020-03-29,0.03
Hungary,HUN,2020-04-05,0.71
Hungary,HUN,2020-04-12,3.92
Hungary,HUN,2020-04-19,3.26
Hungary,HUN,2020-04-26,-3.18
Hungary,HUN,2020-05-03,-4.97
Hungary,HUN,2020-05-10,-0.96
Hungary,HUN,2020-05-17,3.28
Hungary,HUN,2020-05-24,-7.27
Hungary,HUN,2020-05-31,-4.17
Hungary,HUN,2020-06-07,6.06
Hungary,HUN,2020-06-14,-0.16
Hungary,HUN,2020-06-21,-8.08
Hungary,HUN,2020-06-28,3.46
Hungary,HUN,2020-07-05,4.43
Hungary,HUN,2020-07-12,-4.9
Hungary,HUN,2020-07-19,-7.41
Hungary,HUN,2020-07-26,-9.54
Hungary,HUN,2020-08-02,2.29
Hungary,HUN,2020-08-09,1.16
Hungary,HUN,2020-08-16,-1.66
Hungary,HUN,2020-08-23,1.51
Hungary,HUN,2020-08-30,-3.94
Hungary,HUN,2020-09-06,-0.1
Hungary,HUN,2020-09-13,2.73
Hungary,HUN,2020-09-20,6.75
Hungary,HUN,2020-09-27,4.33
Hungary,HUN,2020-10-04,6.7
Hungary,HUN,2020-10-11,4.54
Hungary,HUN,2020-10-18,13.61
Hungary,HUN,2020-10-25,23.88
Hungary,HUN,2020-11-01,33.49
Hungary,HUN,2020-11-08,47.67
Hungary,HUN,2020-11-15,65.32
Hungary,HUN,2020-11-22,60.09
Hungary,HUN,2020-11-29,65.61
Hungary,HUN,2020-12-06,61.9
Hungary,HUN,2020-12-13,59.92
Hungary,HUN,2020-12-20,41.54
Hungary,HUN,2020-12-27,40.09
Hungary,HUN,2021-01-03,29.6
Hungary,HUN,2021-01-10,11.54
Hungary,HUN,2021-01-17,9.77
Hungary,HUN,2021-01-24,3.99
Hungary,HUN,2021-01-31,-5.18
Hungary,HUN,2021-02-07,-5.52
Hungary,HUN,2021-02-14,-6.1
Hungary,HUN,2021-02-21,-1.88
Hungary,HUN,2021-02-28,7.16
Hungary,HUN,2021-03-07,13.12
Hungary,HUN,2021-03-14,35.4
Hungary,HUN,2021-03-21,58.93
Hungary,HUN,2021-03-28,73.41
Hungary,HUN,2021-04-04,75.02
Hungary,HUN,2021-04-11,64.97
Hungary,HUN,2021-04-18,42.55
Hungary,HUN,2021-04-25,33.8
Hungary,HUN,2021-05-02,21.86
Hungary,HUN,2021-05-09,15.06
Hungary,HUN,2021-05-16,10.23
Hungary,HUN,2021-05-23,5.18
Hungary,HUN,2021-05-30,2.58
Hungary,HUN,2021-06-06,5.63
Hungary,HUN,2021-06-13,4.96
Hungary,HUN,2021-06-20,3.2
Hungary,HUN,2021-06-27,19
Hungary,HUN,2021-07-04,8.94
Hungary,HUN,2021-07-11,6.46
Hungary,HUN,2021-07-18,6.33
Hungary,HUN,2021-07-25,-7.5
Hungary,HUN,2021-08-01,5.38
Hungary,HUN,2021-08-08,-5.41
Hungary,HUN,2021-08-15,2.96
Hungary,HUN,2021-08-22,-4.39
Hungary,HUN,2021-08-29,-1.18
Hungary,HUN,2021-09-05,-0.88
Hungary,HUN,2021-09-12,8.13
Hungary,HUN,2021-09-19,8.76
Hungary,HUN,2021-09-26,2.57
Hungary,HUN,2021-10-03,2.89
Hungary,HUN,2021-10-10,5.54
Hungary,HUN,2021-10-17,8.7
Hungary,HUN,2021-10-24,9.99
Hungary,HUN,2021-10-31,23.22
Hungary,HUN,2021-11-07,39.74
Hungary,HUN,2021-11-14,46.8
Hungary,HUN,2021-11-21,53.15
Hungary,HUN,2021-11-28,63.3
Hungary,HUN,2021-12-05,69.04
Hungary,HUN,2021-12-12,53.86
Hungary,HUN,2021-12-19,42.17
Hungary,HUN,2021-12-26,31.27
Hungary,HUN,2022-01-02,25.64
Hungary,HUN,2022-01-09,8.6
Hungary,HUN,2022-01-16,-0.24
Hungary,HUN,2022-01-23,-1.54
Hungary,HUN,2022-01-30,-2.09
Hungary,HUN,2022-02-06,0.27
Hungary,HUN,2022-02-13,0.43
Hungary,HUN,2022-02-20,3.32
Hungary,HUN,2022-02-27,-1.67
Iceland,ISL,2020-01-05,22.58
Iceland,ISL,2020-01-12,13.4
Iceland,ISL,2020-01-19,15.3
Iceland,ISL,2020-01-26,21.41
Iceland,ISL,2020-02-02,-15.77
Iceland,ISL,2020-02-09,-3.09
Iceland,ISL,2020-02-16,2.3
Iceland,ISL,2020-02-23,2.35
Iceland,ISL,2020-03-01,-2.93
Iceland,ISL,2020-03-08,8.65
Iceland,ISL,2020-03-15,-8.5
Iceland,ISL,2020-03-22,-7.8
Iceland,ISL,2020-03-29,-10.23
Iceland,ISL,2020-04-05,13.38
Iceland,ISL,2020-04-12,10.86
Iceland,ISL,2020-04-19,21.7
Iceland,ISL,2020-04-26,-22.39
Iceland,ISL,2020-05-03,7.58
Iceland,ISL,2020-05-10,-12.53
Iceland,ISL,2020-05-17,-4.43
Iceland,ISL,2020-05-24,12.87
Iceland,ISL,2020-05-31,15.47
Iceland,ISL,2020-06-07,-25.6
Iceland,ISL,2020-06-14,-0.74
Iceland,ISL,2020-06-21,-18.64
Iceland,ISL,2020-06-28,-26.62
Iceland,ISL,2020-07-05,-19.91
Iceland,ISL,2020-07-12,18.25
Iceland,ISL,2020-07-19,5.26
Iceland,ISL,2020-07-26,-23.41
Iceland,ISL,2020-08-02,-4.63
Iceland,ISL,2020-08-09,-6.33
Iceland,ISL,2020-08-16,8.31
Iceland,ISL,2020-08-23,-23.25
Iceland,ISL,2020-08-30,-23.29
Iceland,ISL,2020-09-06,37.84
Iceland,ISL,2020-09-13,-7.19
Iceland,ISL,2020-09-20,6.38
Iceland,ISL,2020-09-27,-27.02
Iceland,ISL,2020-10-04,-11.83
Iceland,ISL,2020-10-11,22.97
Iceland,ISL,2020-10-18,9.56
Iceland,ISL,2020-10-25,7.07
Iceland,ISL,2020-11-01,33.02
Iceland,ISL,2020-11-08,27.88
Iceland,ISL,2020-11-15,11.11
Iceland,ISL,2020-11-22,0.22
Iceland,ISL,2020-11-29,-21.7
Iceland,ISL,2020-12-06,-8.24
Iceland,ISL,2020-12-13,7.23
Iceland,ISL,2020-12-20,-3.37
Iceland,ISL,2020-12-27,24.12
Iceland,ISL,2021-01-03,7.73
Iceland,ISL,2021-01-10,-3.85
Iceland,ISL,2021-01-17,16.8
Iceland,ISL,2021-01-24,5.73
Iceland,ISL,2021-01-31,-7.89
Iceland,ISL,2021-02-07,-9.87
Iceland,ISL,2021-02-14,-5.74
Iceland,ISL,2021-02-21,14.11
Iceland,ISL,2021-02-28,-2.54
Iceland,ISL,2021-03-07,3.14
Iceland,ISL,2021-03-14,-11.89
Iceland,ISL,2021-03-21,-9.09
Iceland,ISL,2021-03-28,-13.15
Iceland,ISL,2021-04-04,7.88
Iceland,ISL,2021-04-11,-9.91
Iceland,ISL,2021-04-18,18.94
Iceland,ISL,2021-04-25,-9.27
Iceland,ISL,2021-05-02,3.52
Iceland,ISL,2021-05-09,28.64
Iceland,ISL,2021-05-16,-3.76
Iceland,ISL,2021-05-23,-7.41
Iceland,ISL,2021-05-30,-21.52
Iceland,ISL,2021-06-06,-12.84
Iceland,ISL,2021-06-13,-2.17
Iceland,ISL,2021-06-20,28.08
Iceland,ISL,2021-06-27,14.58
Iceland,ISL,2021-07-04,-6.25
Iceland,ISL,2021-07-11,-2.27
Iceland,ISL,2021-07-18,19.9
Iceland,ISL,2021-07-25,-5.47
Iceland,ISL,2021-08-01,21.74
Iceland,ISL,2021-08-08,24.32
Iceland,ISL,2021-08-15,18.09
Iceland,ISL,2021-08-22,10
Iceland,ISL,2021-08-29,0.9
Iceland,ISL,2021-09-05,-2.17
Iceland,ISL,2021-09-12,6.97
Iceland,ISL,2021-09-19,-0.92
Iceland,ISL,2021-09-26,-24.88
Iceland,ISL,2021-10-03,-31.37
Iceland,ISL,2021-10-10,-3.23
Iceland,ISL,2021-10-17,-0.92
Iceland,ISL,2021-10-24,-28.24
Iceland,ISL,2021-10-31,-17.02
Iceland,ISL,2021-11-07,17.92
Iceland,ISL,2021-11-14,47.21
Iceland,ISL,2021-11-21,-14.58
Iceland,ISL,2021-11-28,-7.08
Iceland,ISL,2021-12-05,-6.67
Iceland,ISL,2021-12-12,7.48
Iceland,ISL,2021-12-19,41.2
Iceland,ISL,2021-12-26,2.68
Iceland,ISL,2022-01-02,20.93
Iran,IRN,2020-01-05,-6.33
Iran,IRN,2020-01-12,-7.14
Iran,IRN,2020-01-19,-5.95
Iran,IRN,2020-01-26,-8.08
Iran,IRN,2020-02-02,-7.02
Iran,IRN,2020-02-09,3.2
Iran,IRN,2020-02-16,-4
Iran,IRN,2020-02-23,2.79
Iran,IRN,2020-03-01,2.58
Iran,IRN,2020-03-08,13.58
Iran,IRN,2020-03-15,38.28
Iran,IRN,2020-03-22,72.44
Iran,IRN,2020-03-29,12.92
Iran,IRN,2020-04-05,13.84
Iran,IRN,2020-04-12,29.26
Iran,IRN,2020-04-19,26.82
Iran,IRN,2020-04-26,12.77
Iran,IRN,2020-05-03,14.81
Iran,IRN,2020-05-10,5.66
Iran,IRN,2020-05-17,4.59
Iran,IRN,2020-05-24,5.94
Iran,IRN,2020-05-31,1.65
Iran,IRN,2020-06-07,23.77
Iran,IRN,2020-06-14,25.87
Iran,IRN,2020-06-21,19.78
Iran,IRN,2020-06-28,40.23
Iran,IRN,2020-07-05,33.06
Iran,IRN,2020-07-12,35.55
Iran,IRN,2020-07-19,41.6
Iran,IRN,2020-07-26,43.17
Iran,IRN,2020-08-02,55.8
Iran,IRN,2020-08-09,50.04
Iran,IRN,2020-08-16,39.22
Iran,IRN,2020-08-23,38.68
Iran,IRN,2020-08-30,29.69
Iran,IRN,2020-09-06,17.48
Iran,IRN,2020-09-13,37.63
Iran,IRN,2020-09-20,30.69
Iran,IRN,2020-09-27,27.38
Iran,IRN,2020-10-04,39.69
Iran,IRN,2020-10-11,42.72
Iran,IRN,2020-10-18,58.78
Iran,IRN,2020-10-25,55.75
Iran,IRN,2020-11-01,80
Iran,IRN,2020-11-08,86.58
Iran,IRN,2020-11-15,95.89
Iran,IRN,2020-11-22,86.09
Iran,IRN,2020-11-29,70.99
Iran,IRN,2020-12-06,48.32
Iran,IRN,2020-12-13,36.33
Iran,IRN,2020-12-20,28.66
Iran,IRN,2020-12-27,13.73
Iran,IRN,2021-01-03,8.51
Iran,IRN,2021-01-10,4.69
Iran,IRN,2021-01-17,4.77
Iran,IRN,2021-01-24,3.8
Iran,IRN,2021-01-31,7.65
Iran,IRN,2021-02-07,3.59
Iran,IRN,2021-02-14,-0.28
Iran,IRN,2021-02-21,9.64
Iran,IRN,2021-02-28,3.05
Iran,IRN,2021-03-07,10.82
Iran,IRN,2021-03-14,8.64
Iran,IRN,2021-03-21,19.07
Iran,IRN,2021-03-28,-8.31
Iran,IRN,2021-04-04,24.58
Iran,IRN,2021-04-11,47.43
Iran,IRN,2021-04-18,38.11
Iran,IRN,2021-04-25,63.35
Iran,IRN,2021-05-02,63.64
Iran,IRN,2021-05-09,51.12
Iran,IRN,2021-05-16,47.94
Iran,IRN,2021-05-23,54.56
Iran,IRN,2021-05-30,41.97
Iran,IRN,2021-06-06,34.56
Iran,IRN,2021-06-13,41.61
Iran,IRN,2021-06-20,21.48
Iran,IRN,2021-06-27,20.49
Iran,IRN,2021-07-04,25.17
Iran,IRN,2021-07-11,20.09
Iran,IRN,2021-07-18,29.96
Iran,IRN,2021-07-25,25.43
Iran,IRN,2021-08-01,54.78
Iran,IRN,2021-08-08,75.79
Iran,IRN,2021-08-15,75.19
Iran,IRN,2021-08-22,106.43
Iran,IRN,2021-08-29,158.99
Iran,IRN,2021-09-05,120.5
Iran,IRN,2021-09-12,111.33
Iran,IRN,2021-09-19,94.12
Iran,IRN,2021-09-26,69.8
Iran,IRN,2021-10-03,43.33
Iran,IRN,2021-10-10,33.52
Iran,IRN,2021-10-17,53.82
Iran,IRN,2021-10-24,37.14
Iran,IRN,2021-10-31,28.69
Iran,IRN,2021-11-07,31.28
Iran,IRN,2021-11-14,20.63
Iran,IRN,2021-11-21,10.31
Iran,IRN,2021-11-28,14.48
Iran,IRN,2021-12-05,9.9
Iran,IRN,2021-12-12,1.56
Iran,IRN,2021-12-19,-0.96
Iran,IRN,2021-12-26,-0.21
Iran,IRN,2022-01-02,-5.97
Iran,IRN,2022-01-09,-6.71
Iran,IRN,2022-01-16,1.67
Iran,IRN,2022-01-23,-5.97
Iran,IRN,2022-01-30,1.44
Iran,IRN,2022-02-06,4.2
Iran,IRN,2022-02-13,13.11
Iran,IRN,2022-02-20,24.9
Iran,IRN,2022-02-27,36.11
Iran,IRN,2022-03-06,27.67
Iran,IRN,2022-03-13,27.79
Ireland,IRL,2020-01-31,-9.32
Ireland,IRL,2020-02-29,-3.89
Ireland,IRL,2020-03-31,0.98
Ireland,IRL,2020-04-30,36.05
Ireland,IRL,2020-05-31,4.84
Ireland,IRL,2020-06-30,-5.38
Ireland,IRL,2020-07-31,-2.21
Ireland,IRL,2020-08-31,1.12
Ireland,IRL,2020-09-30,-0.88
Ireland,IRL,2020-10-31,5.26
Ireland,IRL,2020-11-30,-1.05
Ireland,IRL,2020-12-31,-5.96
Ireland,IRL,2021-01-31,20.5
Ireland,IRL,2021-02-28,14.31
Ireland,IRL,2021-03-31,-7.87
Ireland,IRL,2021-04-30,-2.43
Ireland,IRL,2021-05-31,3.02
Ireland,IRL,2021-06-30,-1.46
Ireland,IRL,2021-07-31,10.19
Ireland,IRL,2021-08-31,9.73
Ireland,IRL,2021-09-30,10.42
Ireland,IRL,2021-10-31,12.95
Ireland,IRL,2021-11-30,16.97
Ireland,IRL,2021-12-31,6.7
Ireland,IRL,2022-01-31,-5.69
Israel,ISR,2020-01-05,5.44
Israel,ISR,2020-01-12,-6.35
Israel,ISR,2020-01-19,3.9
Israel,ISR,2020-01-26,-6.75
Israel,ISR,2020-02-02,-8.27
Israel,ISR,2020-02-09,-12.29
Israel,ISR,2020-02-16,-4.63
Israel,ISR,2020-02-23,-1.95
Israel,ISR,2020-03-01,-8.15
Israel,ISR,2020-03-08,-3.56
Israel,ISR,2020-03-15,1.98
Israel,ISR,2020-03-22,0.64
Israel,ISR,2020-03-29,7.63
Israel,ISR,2020-04-05,15.22
Israel,ISR,2020-04-12,2.08
Israel,ISR,2020-04-19,9.32
Israel,ISR,2020-04-26,2.8
Israel,ISR,2020-05-03,-1.08
Israel,ISR,2020-05-10,1.84
Israel,ISR,2020-05-17,2.6
Israel,ISR,2020-05-24,16.75
Israel,ISR,2020-05-31,3.04
Israel,ISR,2020-06-07,1.44
Israel,ISR,2020-06-14,0.99
Israel,ISR,2020-06-21,0.49
Israel,ISR,2020-06-28,-0.52
Israel,ISR,2020-07-05,-1.83
Israel,ISR,2020-07-12,7.04
Israel,ISR,2020-07-19,6.97
Israel,ISR,2020-07-26,0.33
Israel,ISR,2020-08-02,18.75
Israel,ISR,2020-08-09,6.17
Israel,ISR,2020-08-16,19.36
Israel,ISR,2020-08-23,14.14
Israel,ISR,2020-08-30,12.02
Israel,ISR,2020-09-06,13.1
Israel,ISR,2020-09-13,22.44
Israel,ISR,2020-09-20,26.05
Israel,ISR,2020-09-27,27.47
Israel,ISR,2020-10-04,24.77
Israel,ISR,2020-10-11,35.47
Israel,ISR,2020-10-18,27.61
Israel,ISR,2020-10-25,24.24
Israel,ISR,2020-11-01,8.92
Israel,ISR,2020-11-08,5.42
Israel,ISR,2020-11-15,-7.15
Israel,ISR,2020-11-22,7.93
Israel,ISR,2020-11-29,0.77
Israel,ISR,2020-12-06,4.1
Israel,ISR,2020-12-13,0.18
Israel,ISR,2020-12-20,5.13
Israel,ISR,2020-12-27,1.75
Israel,ISR,2021-01-03,13.87
Israel,ISR,2021-01-10,16.02
Israel,ISR,2021-01-17,16.33
Israel,ISR,2021-01-24,19.82
Israel,ISR,2021-01-31,20.01
Israel,ISR,2021-02-07,15.03
Israel,ISR,2021-02-14,9.09
Israel,ISR,2021-02-21,6.76
Israel,ISR,2021-02-28,-0.57
Israel,ISR,2021-03-07,-0.74
Israel,ISR,2021-03-14,7.16
Israel,ISR,2021-03-21,11.27
Israel,ISR,2021-03-28,11.35
Israel,ISR,2021-04-04,0.07
Israel,ISR,2021-04-11,11.96
Israel,ISR,2021-04-18,6.89
Israel,ISR,2021-04-25,2.22
Israel,ISR,2021-05-02,1.29
Israel,ISR,2021-05-09,1.39
Israel,ISR,2021-05-16,6.87
Israel,ISR,2021-05-23,5.45
Israel,ISR,2021-05-30,0.94
Israel,ISR,2021-06-06,-2.73
Israel,ISR,2021-06-13,-2.68
Israel,ISR,2021-06-20,2.75
Israel,ISR,2021-06-27,8.89
Israel,ISR,2021-07-04,6.17
Israel,ISR,2021-07-11,4.29
Israel,ISR,2021-07-18,-5.18
Israel,ISR,2021-07-25,13.98
Israel,ISR,2021-08-01,8.22
Israel,ISR,2021-08-08,18.67
Israel,ISR,2021-08-15,25.09
Israel,ISR,2021-08-22,30.66
Israel,ISR,2021-08-29,29.46
Israel,ISR,2021-09-05,33.73
Israel,ISR,2021-09-12,23.56
Israel,ISR,2021-09-19,30
Israel,ISR,2021-09-26,18.69
Israel,ISR,2021-10-03,17.71
Israel,ISR,2021-10-10,17.42
Israel,ISR,2021-10-17,10.67
Israel,ISR,2021-10-24,14.12
Israel,ISR,2021-10-31,3.9
Israel,ISR,2021-11-07,5.12
Israel,ISR,2021-11-14,8.82
Israel,ISR,2021-11-21,-3.03
Israel,ISR,2021-11-28,-3.43
Israel,ISR,2021-12-05,-4.4
Israel,ISR,2021-12-12,7.39
Israel,ISR,2021-12-19,4.9
Israel,ISR,2021-12-26,3.62
Israel,ISR,2022-01-02,9.28
Israel,ISR,2022-01-09,1.34
Israel,ISR,2022-01-16,9.89
Israel,ISR,2022-01-23,28.5
Israel,ISR,2022-01-30,34.26
Israel,ISR,2022-02-06,41.09
Israel,ISR,2022-02-13,30.34
Israel,ISR,2022-02-20,23.63
Israel,ISR,2022-02-27,14.65
Israel,ISR,2022-03-06,4.74
Israel,ISR,2022-03-13,-13.82
Italy,ITA,2020-01-05,-12.37
Italy,ITA,2020-01-12,-10.9
Italy,ITA,2020-01-19,-9.14
Italy,ITA,2020-01-26,-6.25
Italy,ITA,2020-02-02,-6.19
Italy,ITA,2020-02-09,-5.62
Italy,ITA,2020-02-16,-3.81
Italy,ITA,2020-02-23,-4.77
Italy,ITA,2020-03-01,-1.08
Italy,ITA,2020-03-08,8.53
Italy,ITA,2020-03-15,38.3
Italy,ITA,2020-03-22,72.92
Italy,ITA,2020-03-29,85.62
Italy,ITA,2020-04-05,68.98
Italy,ITA,2020-04-12,56.04
Italy,ITA,2020-04-19,40.18
Italy,ITA,2020-04-26,25.15
Italy,ITA,2020-05-03,13.55
Italy,ITA,2020-05-10,8.76
Italy,ITA,2020-05-17,6.42
Italy,ITA,2020-05-24,0.75
Italy,ITA,2020-05-31,-1.36
Italy,ITA,2020-06-07,-2.21
Italy,ITA,2020-06-14,-5.3
Italy,ITA,2020-06-21,-0.45
Italy,ITA,2020-06-28,7.4
Italy,ITA,2020-07-05,7.78
Italy,ITA,2020-07-12,-2.22
Italy,ITA,2020-07-19,-5.09
Italy,ITA,2020-07-26,-4.42
Italy,ITA,2020-08-02,7.74
Italy,ITA,2020-08-09,-0.39
Italy,ITA,2020-08-16,9.34
Italy,ITA,2020-08-23,8.85
Italy,ITA,2020-08-30,7.92
Italy,ITA,2020-09-06,5.09
Italy,ITA,2020-09-13,7.9
Italy,ITA,2020-09-20,8.46
Italy,ITA,2020-09-27,1.85
Italy,ITA,2020-10-04,7.02
Italy,ITA,2020-10-11,4.12
Italy,ITA,2020-10-18,9.47
Italy,ITA,2020-10-25,23.29
Italy,ITA,2020-11-01,35.53
Italy,ITA,2020-11-08,46.22
Italy,ITA,2020-11-15,54.68
Italy,ITA,2020-11-22,55.22
Italy,ITA,2020-11-29,55.66
Italy,ITA,2020-12-06,43.99
Italy,ITA,2020-12-13,35.51
Italy,ITA,2020-12-20,27.73
Italy,ITA,2020-12-27,12.83
Italy,ITA,2021-01-03,17.4
Italy,ITA,2021-01-10,9.5
Italy,ITA,2021-01-17,8
Italy,ITA,2021-01-24,11.41
Italy,ITA,2021-01-31,9.91
Italy,ITA,2021-02-07,5.78
Italy,ITA,2021-02-14,-0.02
Italy,ITA,2021-02-21,5.64
Italy,ITA,2021-02-28,3.87
Italy,ITA,2021-03-07,6.66
Italy,ITA,2021-03-14,12.74
Italy,ITA,2021-03-21,18.16
Italy,ITA,2021-03-28,26.18
Italy,ITA,2021-04-04,26.21
Italy,ITA,2021-04-11,23.2
Italy,ITA,2021-04-18,20.77
Italy,ITA,2021-04-25,22.11
Italy,ITA,2021-05-02,17.12
Italy,ITA,2021-05-09,10.75
Italy,ITA,2021-05-16,7.4
Italy,ITA,2021-05-23,8.46
Italy,ITA,2021-05-30,5.81
Italy,ITA,2021-06-06,7.56
Italy,ITA,2021-06-13,4.34
